,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,label
1971,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,18.17861871,cotton
1972,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,25.06518246,cotton
1973,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,25.76628828,cotton
1974,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,13.46725705,cotton
1975,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,22.8734265,cotton
1976,112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,22.76091181,cotton
1977,105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,13.0225987,cotton
1978,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,24.06468345,cotton
1979,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,27.90462637,cotton
1980,106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,11.07453802,cotton
1981,121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,28.91427262,cotton
1982,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,27.19814436,cotton
1983,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,27.25517703,cotton
1984,100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,18.14693937,cotton
1985,129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,18.25119167,cotton
1986,118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,11.97656288,cotton
1987,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,11.85753074,cotton
1988,126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,27.24570257,cotton
1989,120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,19.11463328,cotton
1990,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,20.01711078,cotton
1991,131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,19.29290695,cotton
1992,114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,22.06570432,cotton
1993,101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,20.75541596,cotton
1994,106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,22.22145513,cotton
1995,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,26.09233886,cotton
1996,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,14.05782656,cotton
1997,110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,23.5050311,cotton
1998,107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,17.97643411,cotton
1999,120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,13.8136504,cotton
2000,89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,17.76768397,jute
2001,60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,20.42231487,jute
2002,63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,12.43138987,jute
2003,86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,16.51240222,jute
2004,96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,14.22902584,jute
2005,100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,17.99042338,jute
2006,63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,26.24912435,jute
2007,70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,27.01794797,jute
2008,67,55,44,26.284017,75.14640198,7.251847296,182.2685447,27.40275681,jute
2009,74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,21.10596191,jute
2010,89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,19.88370803,jute
2011,74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,20.07895148,jute
2012,89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,14.58318156,jute
2013,60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,12.09846571,jute
2014,67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,20.86201092,jute
2015,70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,25.55409214,jute
2016,74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,19.39425294,jute
2017,90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,29.94912784,jute
2018,82,35,44,26.96656378,78.21047693,6.239011,169.8391177,14.31311339,jute
2019,73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,21.56306756,jute
2020,85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,17.57516515,jute
2021,81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,14.63885548,jute
2022,84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,28.58069246,jute
2023,80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,10.26569152,jute
2024,76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,17.01237432,jute
2025,76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,12.2510314,jute
2026,81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,22.17251205,jute
2027,76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,26.66493051,jute
2028,69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,29.77048861,jute
2029,82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,29.67466453,jute
2030,69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,15.92219423,jute
2031,81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,15.89334841,jute
2032,67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,26.59739862,jute
2033,72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,11.13779891,jute
2034,65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,19.60395265,jute
2035,78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,17.35089054,jute
2036,77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,17.84149032,jute
2037,89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,29.62550698,jute
2038,62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,11.87586281,jute
2039,90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,14.49083681,jute
2040,66,47,36,24.85441411,74.4407048,6.57256106,175.572958,11.99466122,jute
2041,80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,12.02555516,jute
2042,89,52,45,24.89326318,77.01222585,7.207457208,196.469984,28.03277854,jute
2043,77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,25.99834272,jute
2044,94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,11.13439099,jute
2045,75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,14.32232669,jute
2046,60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,16.88963551,jute
2047,62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,26.30656244,jute
2048,84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,29.71032072,jute
2049,100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,11.0061017,jute
2050,75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,13.2636987,jute
2051,78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,11.13774723,jute
2052,82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,12.83644338,jute
2053,100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,18.73651121,jute
2054,88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,17.77765169,jute
2055,67,41,40,25.848795,87.81661683,7.333143205,152.6194403,26.81682367,jute
2056,72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,17.89297484,jute
2057,89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,23.95536428,jute
2058,89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,12.91383409,jute
2059,61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,21.17251322,jute
2060,79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,24.77096279,jute
2061,84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,12.08006419,jute
2062,98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,10.66736571,jute
2063,75,36,44,23.28081,74.27607475,6.613341343,153.7447398,28.92723181,jute
2064,89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,29.05082153,jute
2065,91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,13.21286815,jute
2066,77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,17.85839894,jute
2067,66,58,35,23.5643831,79.46283115,7.321619041,185.25947,22.49987359,jute
2068,62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,11.92204809,jute
2069,82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,17.60586526,jute
2070,61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,11.98499951,jute
2071,99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,19.28135004,jute
2072,70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,12.49657441,jute
2073,90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,19.44476079,jute
2074,73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,15.96338624,jute
2075,67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,23.95061893,jute
2076,84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,13.14043718,jute
2077,72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,29.32080338,jute
2078,71,56,37,23.18866654,86.20899734,6.491506245,176.103677,26.19964935,jute
2079,64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,10.11884676,jute
2080,65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,11.05050479,jute
2081,60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,26.41942634,jute
2082,86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,12.48595863,jute
2083,90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,23.76111839,jute
2084,91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,23.02564796,jute
2085,87,48,38,23.81579631,80.94023552,7.161865733,190.312216,18.55786863,jute
2086,72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,28.00620242,jute
2087,71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,11.56191085,jute
2088,82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,19.6740025,jute
2089,71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,12.51735803,jute
2090,80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,21.50022127,jute
2091,77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,11.08852079,jute
2092,95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,11.44437823,jute
2093,63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,23.93873378,jute
2094,93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,11.72004387,jute
2095,87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,12.30894753,jute
2096,88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,16.93858399,jute
2097,90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,15.92712081,jute
2098,90,39,43,24.44743944,82.286484,6.7693455,190.9684885,21.21379206,jute
2099,84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,10.63401427,jute
2100,91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,16.9165889,coffee
2101,107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,20.00090771,coffee
2102,83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,11.57884126,coffee
2103,108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,13.43354525,coffee
2104,116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,23.83029628,coffee
2105,116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,26.86876185,coffee
2106,109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,17.16695726,coffee
2107,89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,19.44599185,coffee
2108,118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,12.86696573,coffee
2109,111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,26.42388037,coffee
2110,84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,25.93487061,coffee
2111,85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,26.91636743,coffee
2112,99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,16.942383,coffee
2113,81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,22.0334898,coffee
2114,95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,25.97531777,coffee
2115,81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,24.82508562,coffee
2116,80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,25.92008171,coffee
2117,104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,14.87873182,coffee
2118,109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,18.12582364,coffee
2119,100,32,26,25.234661,57.53161469,6.043485685,124.2261737,23.48873939,coffee
2120,100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,23.64276518,coffee
2121,83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,20.17111963,coffee
2122,120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,21.98237867,coffee
2123,104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,20.85250953,coffee
2124,108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,17.95969253,coffee
2125,91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,29.20501541,coffee
2126,86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,17.61810132,coffee
2127,98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,17.47419857,coffee
2128,111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,27.91540378,coffee
2129,84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,18.69845201,coffee
2130,98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,17.69191629,coffee
2131,118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,26.01864084,coffee
2132,103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,19.81781935,coffee
2133,82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,28.95513188,coffee
2134,86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,10.88876336,coffee
2135,88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,23.33584732,coffee
2136,84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,12.46103464,coffee
2137,120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,18.56203215,coffee
2138,106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,19.80441945,coffee
2139,113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,18.46564172,coffee
2140,117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,13.9426801,coffee
2141,80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,17.74077643,coffee
2142,88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,26.45424221,coffee
2143,113,33,34,26.00373964,62.1445102,6.559817161,153.477776,13.80569776,coffee
2144,87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,10.98735531,coffee
2145,113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,26.86676058,coffee
2146,98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,14.96474609,coffee
2147,97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,18.27194338,coffee
2148,85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,15.18124693,coffee
2149,82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,20.36054227,coffee
2150,103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,15.57792888,coffee
2151,112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,23.62934942,coffee
2152,99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,24.57482097,coffee
2153,120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,21.86333969,coffee
2154,114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,19.02865841,coffee
2155,100,40,35,27.56441788,54.41094079,6.955787351,177.816092,22.44272001,coffee
2156,108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,14.44674829,coffee
2157,115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,26.40756,coffee
2158,87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,13.8815534,coffee
2159,82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,13.62741037,coffee
2160,94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,14.92492054,coffee
2161,87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,28.33827876,coffee
2162,118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,10.53147664,coffee
2163,87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,27.71355597,coffee
2164,92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,26.86119373,coffee
2165,97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,12.62166667,coffee
2166,99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,28.39294464,coffee
2167,89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,19.5017365,coffee
2168,112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,13.12528018,coffee
2169,111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,10.70168607,coffee
2170,114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,20.08117304,coffee
2171,117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,19.74268426,coffee
2172,111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,11.82933013,coffee
2173,119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,29.31218811,coffee
2174,116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,10.22470108,coffee
2175,95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,18.19586033,coffee
2176,86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,26.43013322,coffee
2177,117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,23.57746131,coffee
2178,105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,18.5171988,coffee
2179,109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,18.21629573,coffee
2180,80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,18.4383626,coffee
2181,101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,28.749579,coffee
2182,103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,27.90183974,coffee
2183,93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,27.08999572,coffee
2184,104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,10.07925127,coffee
2185,116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,23.32051948,coffee
2186,107,38,29,26.65069302,57.56695719,6.35118177,145.105065,29.82678851,coffee
2187,101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,13.8038736,coffee
2188,107,31,31,23.17124551,52.97841162,6.766184468,153.1201644,18.29625656,coffee
2189,99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,12.64297128,coffee
2190,103,40,30,27.30901814,55.196224,6.348316257,141.4831644,13.19095469,coffee
2191,118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,13.50881426,coffee
2192,106,21,35,25.627355,57.04151119,7.428523634,188.5506536,28.47793056,coffee
2193,116,38,34,23.29250318,50.04557009,6.020947179,183.468585,28.43976756,coffee
2194,97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,22.85402795,coffee
2195,107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,10.69775654,coffee
2196,99,15,27,27.41711238,56.63636248,6.086922359,127.92461,12.20382968,coffee
2197,118,33,30,24.13179691,67.22512329,6.362607851,173.3228386,28.98917553,coffee
